"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","Key","PCVstim.RT","Match","score"
"285","CVOE updated",1,1,3,103,"E 02","Letter","Y",TRUE,"CV","p","p",1375,TRUE,1
"286","CVOE updated",1,1,3,104,"H 68","Letter","N",FALSE,"CV","q","q",629,TRUE,1
"287","CVOE updated",1,1,3,105,"I 05","Number","Y",FALSE,"OE","q","q",2611,TRUE,1
"288","CVOE updated",1,1,3,106,"J 55","Number","N",TRUE,"OE","q","q",3697,TRUE,1
"289","CVOE updated",1,1,3,107,"O 73","Letter","Y",FALSE,"CV","p","p",1232,TRUE,1
"290","CVOE updated",1,1,3,108,"P 41","Letter","N",TRUE,"CV","q","q",853,TRUE,1
"291","CVOE updated",1,1,3,109,"S 92","Number","Y",FALSE,"OE","p","p",750,TRUE,1
"292","CVOE updated",1,1,3,110,"U 34","Number","N",TRUE,"OE","p","p",1159,TRUE,1
"293","CVOE updated",1,1,3,111,"A 09","Letter","Y",FALSE,"CV","p","p",762,TRUE,1
"294","CVOE updated",1,1,3,112,"D 92","Letter","N",FALSE,"CV","q","q",895,TRUE,1
"295","CVOE updated",1,1,3,113,"E 48","Number","Y",TRUE,"OE","p","p",1284,TRUE,1
"296","CVOE updated",1,1,3,114,"H 76","Number","N",FALSE,"OE","p","p",1240,TRUE,1
"297","CVOE updated",1,1,3,115,"I 44","Letter","Y",TRUE,"CV","p","p",1313,TRUE,1
"298","CVOE updated",1,1,3,116,"J 67","Letter","N",TRUE,"CV","q","q",1384,TRUE,1
"299","CVOE updated",1,1,3,117,"O 48","Number","Y",TRUE,"OE","p","p",1539,TRUE,1
"300","CVOE updated",1,1,3,118,"P 22","Number","N",FALSE,"OE","p","p",733,TRUE,1
"301","CVOE updated",1,1,3,119,"S 86","Letter","Y",FALSE,"CV","q","q",772,TRUE,1
"302","CVOE updated",1,1,3,120,"U 35","Letter","N",FALSE,"CV","p","p",5854,TRUE,1
"303","CVOE updated",1,1,3,121,"A 91","Number","Y",FALSE,"OE","q","q",1633,TRUE,1
"304","CVOE updated",1,1,3,122,"D 78","Number","N",FALSE,"OE","p","p",2228,TRUE,1
"305","CVOE updated",1,1,3,123,"E 91","Letter","Y",FALSE,"CV","p","p",2778,TRUE,1
"306","CVOE updated",1,1,3,124,"H 54","Letter","N",FALSE,"CV","q","q",2236,TRUE,1
"307","CVOE updated",1,1,3,125,"I 65","Number","Y",FALSE,"OE","q","q",1487,TRUE,1
"308","CVOE updated",1,1,3,126,"J 52","Number","N",FALSE,"OE","p","p",1996,TRUE,1
"309","CVOE updated",1,1,3,127,"O 19","Letter","Y",FALSE,"CV","q","p",3051,FALSE,0
"310","CVOE updated",1,1,3,128,"P 48","Letter","N",FALSE,"CV","q","q",4402,TRUE,1
"311","CVOE updated",1,1,3,129,"S 45","Number","Y",TRUE,"OE","q","q",1531,TRUE,1
"312","CVOE updated",1,1,3,130,"U 26","Number","N",TRUE,"OE","p","p",1440,TRUE,1
"313","CVOE updated",1,1,4,1,"U 38","Number","N",TRUE,"OE","p","p",5292,TRUE,1
"314","CVOE updated",1,1,4,2,"P 73","Number","N",TRUE,"OE","q","q",1932,TRUE,1
"315","CVOE updated",1,1,4,3,"U 95","Letter","Y",FALSE,"CV","p","p",1226,TRUE,1
"316","CVOE updated",1,1,4,4,"J 61","Number","Y",TRUE,"OE","q","q",2957,TRUE,1
"317","CVOE updated",1,1,4,5,"D 51","Number","N",TRUE,"OE","q","q",987,TRUE,1
"318","CVOE updated",1,1,4,6,"S 28","Number","N",FALSE,"OE","p","p",1200,TRUE,1
"319","CVOE updated",1,1,4,7,"A 56","Letter","Y",TRUE,"CV","p","p",3599,TRUE,1
"320","CVOE updated",1,1,4,8,"H 78","Letter","N",FALSE,"CV","q","q",808,TRUE,1
"321","CVOE updated",1,1,4,9,"P 92","Letter","N",FALSE,"CV","q","q",1335,TRUE,1
"322","CVOE updated",1,1,4,10,"E 05","Number","Y",FALSE,"OE","q","q",1172,TRUE,1
"323","CVOE updated",1,1,4,11,"P 57","Letter","Y",TRUE,"CV","q","q",2877,TRUE,1
"324","CVOE updated",1,1,4,12,"D 88","Number","Y",FALSE,"OE","p","p",1027,TRUE,1
"325","CVOE updated",1,1,4,13,"O 89","Letter","Y",FALSE,"CV","p","p",5851,TRUE,1
"326","CVOE updated",1,1,4,14,"U 43","Number","Y",FALSE,"OE","q","q",1175,TRUE,1
"327","CVOE updated",1,1,4,15,"H 10","Number","N",FALSE,"OE","q","p",1280,FALSE,0
"328","CVOE updated",1,1,4,16,"S 07","Letter","Y",TRUE,"CV","q","q",5824,TRUE,1
"329","CVOE updated",1,1,4,17,"J 10","Letter","N",FALSE,"CV","q","q",3833,TRUE,1
"330","CVOE updated",1,1,4,18,"H 54","Number","Y",FALSE,"OE","p","p",2301,TRUE,1
"331","CVOE updated",1,1,4,19,"E 99","Number","N",FALSE,"OE","q","q",1059,TRUE,1
"332","CVOE updated",1,1,4,20,"J 36","Letter","Y",FALSE,"CV","q","q",783,TRUE,1
"333","CVOE updated",1,1,4,21,"I 94","Letter","N",TRUE,"CV","p","p",817,TRUE,1
"334","CVOE updated",1,1,4,22,"A 82","Letter","N",TRUE,"CV","q","p",726,FALSE,0
"335","CVOE updated",1,1,4,23,"H 79","Number","Y",TRUE,"OE","q","q",1530,TRUE,1
"336","CVOE updated",1,1,4,24,"J 60","Number","N",FALSE,"OE","p","p",1129,TRUE,1
"337","CVOE updated",1,1,4,25,"S 28","Letter","Y",FALSE,"CV","q","q",1179,TRUE,1
"338","CVOE updated",1,1,4,26,"P 11","Number","Y",TRUE,"OE","q","q",1071,TRUE,1
"339","CVOE updated",1,1,4,27,"D 39","Number","N",TRUE,"OE","q","q",1155,TRUE,1
"340","CVOE updated",1,1,4,28,"E 90","Number","N",TRUE,"OE","p","p",981,TRUE,1
"341","CVOE updated",1,1,4,29,"I 38","Number","N",TRUE,"OE","p","p",963,TRUE,1
"342","CVOE updated",1,1,4,30,"S 35","Letter","Y",TRUE,"CV","q","q",1658,TRUE,1
"343","CVOE updated",1,1,4,31,"D 41","Number","Y",TRUE,"OE","q","q",973,TRUE,1
"344","CVOE updated",1,1,4,32,"E 06","Number","N",TRUE,"OE","p","p",1234,TRUE,1
"345","CVOE updated",1,1,4,33,"A 27","Number","N",FALSE,"OE","q","q",1374,TRUE,1
"346","CVOE updated",1,1,4,34,"U 95","Letter","Y",FALSE,"CV","p","p",938,TRUE,1
"347","CVOE updated",1,1,4,35,"A 53","Letter","N",FALSE,"CV","p","p",4786,TRUE,1
"348","CVOE updated",1,1,4,36,"E 43","Letter","N",FALSE,"CV","p","p",1022,TRUE,1
"349","CVOE updated",1,1,4,37,"P 05","Number","Y",TRUE,"OE","q","q",979,TRUE,1
"350","CVOE updated",1,1,4,38,"O 19","Letter","Y",FALSE,"CV","p","p",1300,TRUE,1
"351","CVOE updated",1,1,4,39,"I 96","Number","Y",TRUE,"OE","p","p",1439,TRUE,1
"352","CVOE updated",1,1,4,40,"A 88","Number","N",TRUE,"OE","p","p",864,TRUE,1
"353","CVOE updated",1,1,4,41,"I 67","Number","N",FALSE,"OE","q","q",905,TRUE,1
"354","CVOE updated",1,1,4,42,"D 40","Number","N",FALSE,"OE","p","p",1213,TRUE,1
"355","CVOE updated",1,1,4,43,"P 79","Letter","Y",TRUE,"CV","q","q",1144,TRUE,1
"356","CVOE updated",1,1,4,44,"U 24","Number","Y",TRUE,"OE","p","p",858,TRUE,1
"357","CVOE updated",1,1,4,45,"P 74","Number","N",FALSE,"OE","p","p",926,TRUE,1
"358","CVOE updated",1,1,4,46,"E 70","Number","N",TRUE,"OE","p","p",1649,TRUE,1
"359","CVOE updated",1,1,4,47,"S 27","Number","N",TRUE,"OE","q","q",2335,TRUE,1
"360","CVOE updated",1,1,4,48,"E 54","Letter","Y",TRUE,"CV","p","p",1254,TRUE,1
"361","CVOE updated",1,1,4,49,"A 53","Letter","N",FALSE,"CV","p","p",1707,TRUE,1
"362","CVOE updated",1,1,4,50,"P 34","Letter","N",FALSE,"CV","q","q",1039,TRUE,1
"363","CVOE updated",1,1,4,51,"D 74","Number","Y",FALSE,"OE","p","p",985,TRUE,1
"364","CVOE updated",1,1,4,52,"A 03","Letter","Y",FALSE,"CV","p","p",1161,TRUE,1
"365","CVOE updated",1,1,4,53,"E 24","Number","Y",TRUE,"OE","p","p",2948,TRUE,1
"366","CVOE updated",1,1,4,54,"I 58","Letter","Y",TRUE,"CV","p","p",1091,TRUE,1
"367","CVOE updated",1,1,4,55,"D 77","Number","Y",TRUE,"OE","q","q",2110,TRUE,1
"368","CVOE updated",1,1,4,56,"S 75","Number","N",TRUE,"OE","q","q",918,TRUE,1
"369","CVOE updated",1,1,4,57,"I 20","Letter","Y",TRUE,"CV","p","p",710,TRUE,1
"370","CVOE updated",1,1,4,58,"J 52","Letter","N",FALSE,"CV","q","q",975,TRUE,1
"371","CVOE updated",1,1,4,59,"A 38","Number","Y",TRUE,"OE","p","p",1220,TRUE,1
"372","CVOE updated",1,1,4,60,"I 60","Letter","Y",TRUE,"CV","p","p",2420,TRUE,1
"373","CVOE updated",1,1,4,61,"S 51","Number","Y",TRUE,"OE","q","q",1665,TRUE,1
"374","CVOE updated",1,1,4,62,"D 63","Letter","Y",TRUE,"CV","q","q",2185,TRUE,1
"375","CVOE updated",1,1,4,63,"U 27","Letter","N",FALSE,"CV","p","p",6219,TRUE,1
"376","CVOE updated",1,1,4,64,"J 77","Letter","N",TRUE,"CV","q","q",1186,TRUE,1
"377","CVOE updated",1,1,4,65,"O 15","Number","Y",FALSE,"OE","q","q",1133,TRUE,1
"378","CVOE updated",1,1,4,66,"J 20","Letter","Y",FALSE,"CV","q","q",1726,TRUE,1
"379","CVOE updated",1,1,4,67,"U 97","Number","Y",FALSE,"OE","q","q",6335,TRUE,1
"380","CVOE updated",1,1,4,68,"H 03","Number","N",TRUE,"OE","q","q",1239,TRUE,1
"381","CVOE updated",1,1,4,69,"O 04","Letter","Y",TRUE,"CV","p","p",1319,TRUE,1
"382","CVOE updated",1,1,4,70,"E 10","Letter","N",TRUE,"CV","q","p",3155,FALSE,0
"383","CVOE updated",1,1,4,71,"I 52","Letter","N",TRUE,"CV","p","p",1806,TRUE,1
"384","CVOE updated",1,1,4,72,"H 81","Number","Y",TRUE,"OE","q","q",6920,TRUE,1
"385","CVOE updated",1,1,4,73,"I 41","Number","N",FALSE,"OE","q","q",1291,TRUE,1
"386","CVOE updated",1,1,4,74,"U 19","Letter","Y",FALSE,"CV","p","p",647,TRUE,1
"387","CVOE updated",1,1,4,75,"O 17","Number","Y",FALSE,"OE","q","q",824,TRUE,1
"388","CVOE updated",1,1,4,76,"A 10","Number","N",TRUE,"OE","q","p",4511,FALSE,0
"389","CVOE updated",1,1,4,77,"P 93","Letter","Y",TRUE,"CV","q","q",869,TRUE,1
"390","CVOE updated",1,1,4,78,"E 59","Letter","N",FALSE,"CV","p","p",798,TRUE,1
"391","CVOE updated",1,1,4,79,"O 53","Letter","N",FALSE,"CV","p","p",879,TRUE,1
"392","CVOE updated",1,1,4,80,"A 96","Letter","N",TRUE,"CV","p","p",485,TRUE,1
"393","CVOE updated",1,1,4,81,"H 36","Letter","Y",FALSE,"CV","q","q",579,TRUE,1
"394","CVOE updated",1,1,4,82,"A 63","Letter","N",FALSE,"CV","p","p",678,TRUE,1
"395","CVOE updated",1,1,4,83,"I 38","Letter","N",TRUE,"CV","p","p",718,TRUE,1
"396","CVOE updated",1,1,4,84,"O 51","Number","Y",FALSE,"OE","p","q",1197,FALSE,0
"397","CVOE updated",1,1,4,85,"J 26","Number","N",FALSE,"OE","p","p",2397,TRUE,1
"398","CVOE updated",1,1,4,86,"S 34","Letter","Y",FALSE,"CV","q","q",1180,TRUE,1
"399","CVOE updated",1,1,4,87,"U 85","Number","Y",FALSE,"OE","q","q",1321,TRUE,1
"400","CVOE updated",1,1,4,88,"J 77","Number","N",TRUE,"OE","p","q",838,FALSE,0
"401","CVOE updated",1,1,4,89,"I 73","Letter","Y",FALSE,"CV","q","p",878,FALSE,0
"402","CVOE updated",1,1,4,90,"H 46","Number","Y",FALSE,"OE","p","p",1878,TRUE,1
"403","CVOE updated",1,1,4,91,"D 04","Number","N",FALSE,"OE","p","p",708,TRUE,1
"404","CVOE updated",1,1,4,92,"P 72","Letter","Y",FALSE,"CV","q","q",1689,TRUE,1
"405","CVOE updated",1,1,4,93,"D 99","Number","Y",TRUE,"OE","q","q",1797,TRUE,1
"406","CVOE updated",1,1,4,94,"U 25","Letter","Y",FALSE,"CV","p","p",3180,TRUE,1
"407","CVOE updated",1,1,4,95,"O 32","Letter","N",TRUE,"CV","p","p",1867,TRUE,1
"408","CVOE updated",1,1,4,96,"E 80","Letter","N",TRUE,"CV","p","p",2146,TRUE,1
"409","CVOE updated",1,1,4,97,"O 84","Number","Y",TRUE,"OE","p","p",1198,TRUE,1
"410","CVOE updated",1,1,4,98,"A 78","Number","N",TRUE,"OE","p","p",832,TRUE,1
"411","CVOE updated",1,1,4,99,"S 05","Number","N",TRUE,"OE","q","q",743,TRUE,1
"412","CVOE updated",1,1,4,100,"U 35","Letter","Y",FALSE,"CV","p","p",1013,TRUE,1
"413","CVOE updated",1,1,4,101,"H 14","Letter","N",FALSE,"CV","q","q",935,TRUE,1
"414","CVOE updated",1,1,4,102,"U 15","Number","Y",FALSE,"OE","q","q",1025,TRUE,1
"415","CVOE updated",1,1,4,103,"E 36","Letter","Y",TRUE,"CV","p","p",836,TRUE,1
"416","CVOE updated",1,1,4,104,"P 70","Letter","N",FALSE,"CV","q","q",657,TRUE,1
"417","CVOE updated",1,1,4,105,"O 44","Number","Y",TRUE,"OE","p","p",843,TRUE,1
"418","CVOE updated",1,1,4,106,"S 41","Letter","Y",TRUE,"CV","q","q",761,TRUE,1
"419","CVOE updated",1,1,4,107,"D 83","Letter","N",TRUE,"CV","q","q",883,TRUE,1
"420","CVOE updated",1,1,4,108,"J 39","Letter","N",TRUE,"CV","q","q",579,TRUE,1
"421","CVOE updated",1,1,4,109,"S 22","Number","Y",FALSE,"OE","q","p",604,FALSE,0
"422","CVOE updated",1,1,4,110,"D 89","Letter","Y",TRUE,"CV","q","q",1851,TRUE,1
"423","CVOE updated",1,1,4,111,"P 87","Letter","N",TRUE,"CV","q","q",915,TRUE,1
"424","CVOE updated",1,1,4,112,"H 42","Letter","N",FALSE,"CV","q","q",630,TRUE,1
"425","CVOE updated",1,1,4,113,"S 49","Letter","N",TRUE,"CV","q","q",1074,TRUE,1
"426","CVOE updated",1,1,4,114,"J 20","Number","Y",FALSE,"OE","p","p",1095,TRUE,1
"427","CVOE updated",1,1,4,115,"O 19","Letter","Y",FALSE,"CV","q","p",3728,FALSE,0
"428","CVOE updated",1,1,4,116,"H 50","Letter","N",FALSE,"CV","q","q",4138,TRUE,1
"429","CVOE updated",1,1,4,117,"I 68","Number","Y",TRUE,"OE","p","p",2103,TRUE,1
"430","CVOE updated",1,1,4,118,"J 72","Number","N",FALSE,"OE","p","p",4069,TRUE,1
"431","CVOE updated",1,1,4,119,"O 21","Number","N",FALSE,"OE","q","q",831,TRUE,1
"432","CVOE updated",1,1,4,120,"H 22","Number","N",FALSE,"OE","p","p",987,TRUE,1
"433","CVOE updated",9,1,1,11,"A 71","","",FALSE,"CV","p","p",1803,TRUE,1
"434","CVOE updated",9,1,1,12,"I 66","","",TRUE,"CV","p","p",612,TRUE,1
"435","CVOE updated",9,1,1,13,"S 30","","",FALSE,"CV","q","q",487,TRUE,1
"436","CVOE updated",9,1,1,14,"D 20","","",FALSE,"CV","q","q",571,TRUE,1
"437","CVOE updated",9,1,1,15,"I 31","","",FALSE,"CV","p","p",526,TRUE,1
"438","CVOE updated",9,1,1,16,"P 16","","",FALSE,"CV","q","q",590,TRUE,1
"439","CVOE updated",9,1,1,17,"A 49","","",FALSE,"CV","p","p",524,TRUE,1
"440","CVOE updated",9,1,1,18,"O 64","","",TRUE,"CV","p","p",612,TRUE,1
"441","CVOE updated",9,1,1,19,"D 02","","",FALSE,"CV","q","q",471,TRUE,1
"442","CVOE updated",9,1,1,20,"P 81","","",TRUE,"CV","q","q",765,TRUE,1
"443","CVOE updated",9,1,1,21,"J 58","","",FALSE,"CV","q","q",749,TRUE,1
"444","CVOE updated",9,1,1,22,"A 22","","",TRUE,"CV","p","p",475,TRUE,1
"445","CVOE updated",9,1,1,23,"J 72","","",FALSE,"CV","q","q",532,TRUE,1
"446","CVOE updated",9,1,1,24,"P 91","","",TRUE,"CV","q","q",535,TRUE,1
"447","CVOE updated",9,1,1,25,"E 19","","",FALSE,"CV","p","p",450,TRUE,1
"448","CVOE updated",9,1,1,26,"I 30","","",TRUE,"CV","p","p",453,TRUE,1
"449","CVOE updated",9,1,1,27,"D 91","","",TRUE,"CV","q","q",488,TRUE,1
"450","CVOE updated",9,1,1,28,"O 48","","",TRUE,"CV","p","p",531,TRUE,1
"451","CVOE updated",9,1,1,29,"A 89","","",FALSE,"CV","p","p",566,TRUE,1
"452","CVOE updated",9,1,1,30,"U 11","","",FALSE,"CV","p","p",542,TRUE,1
"453","CVOE updated",9,1,1,31,"I 76","","",TRUE,"CV","p","p",420,TRUE,1
"454","CVOE updated",9,1,1,32,"U 89","","",FALSE,"CV","p","p",450,TRUE,1
"455","CVOE updated",9,1,1,33,"D 63","","",TRUE,"CV","q","q",461,TRUE,1
"456","CVOE updated",9,1,1,34,"H 70","","",FALSE,"CV","q","q",475,TRUE,1
"457","CVOE updated",9,1,1,35,"D 48","","",FALSE,"CV","q","q",451,TRUE,1
"458","CVOE updated",9,1,1,36,"P 56","","",FALSE,"CV","q","q",502,TRUE,1
"459","CVOE updated",9,1,1,37,"O 77","","",FALSE,"CV","p","p",444,TRUE,1
"460","CVOE updated",9,1,1,38,"P 42","","",FALSE,"CV","q","q",756,TRUE,1
"461","CVOE updated",9,1,1,39,"H 22","","",FALSE,"CV","q","q",693,TRUE,1
"462","CVOE updated",9,1,1,40,"E 42","","",TRUE,"CV","p","p",344,TRUE,1
"463","CVOE updated",9,1,1,41,"J 28","","",FALSE,"CV","q","q",1029,TRUE,1
"464","CVOE updated",9,1,1,42,"E 95","","",FALSE,"CV","p","p",595,TRUE,1
"465","CVOE updated",9,1,1,43,"S 63","","",TRUE,"CV","q","q",508,TRUE,1
"466","CVOE updated",9,1,1,44,"H 50","","",FALSE,"CV","q","q",449,TRUE,1
"467","CVOE updated",9,1,1,45,"S 33","","",TRUE,"CV","q","q",476,TRUE,1
"468","CVOE updated",9,1,1,46,"P 57","","",TRUE,"CV","q","q",541,TRUE,1
"469","CVOE updated",9,1,1,47,"E 23","","",FALSE,"CV","p","p",459,TRUE,1
"470","CVOE updated",9,1,1,48,"S 61","","",TRUE,"CV","q","q",422,TRUE,1
"471","CVOE updated",9,1,1,49,"U 67","","",FALSE,"CV","p","p",515,TRUE,1
"472","CVOE updated",9,1,1,50,"H 32","","",FALSE,"CV","q","q",540,TRUE,1
"473","CVOE updated",9,1,1,51,"U 50","","",TRUE,"CV","p","p",575,TRUE,1
"474","CVOE updated",9,1,1,52,"O 49","","",FALSE,"CV","p","p",554,TRUE,1
"475","CVOE updated",9,1,1,53,"U 32","","",TRUE,"CV","p","p",530,TRUE,1
"476","CVOE updated",9,1,1,54,"J 78","","",FALSE,"CV","q","q",509,TRUE,1
"477","CVOE updated",9,1,1,55,"S 54","","",FALSE,"CV","q","q",571,TRUE,1
"478","CVOE updated",9,1,1,56,"J 27","","",TRUE,"CV","q","q",550,TRUE,1
"479","CVOE updated",9,1,1,57,"S 06","","",FALSE,"CV","q","q",612,TRUE,1
"480","CVOE updated",9,1,1,58,"D 67","","",TRUE,"CV","q","q",487,TRUE,1
"481","CVOE updated",9,1,1,59,"A 79","","",FALSE,"CV","p","p",482,TRUE,1
"482","CVOE updated",9,1,1,60,"S 52","","",FALSE,"CV","q","q",498,TRUE,1
"483","CVOE updated",9,1,1,61,"U 16","","",TRUE,"CV","p","p",526,TRUE,1
"484","CVOE updated",9,1,1,62,"O 82","","",TRUE,"CV","p","p",430,TRUE,1
"485","CVOE updated",9,1,1,63,"H 87","","",TRUE,"CV","q","q",516,TRUE,1
"486","CVOE updated",9,1,1,64,"I 32","","",TRUE,"CV","p","p",372,TRUE,1
"487","CVOE updated",9,1,1,65,"U 37","","",FALSE,"CV","p","p",455,TRUE,1
"488","CVOE updated",9,1,1,66,"I 42","","",TRUE,"CV","p","p",466,TRUE,1
"489","CVOE updated",9,1,1,67,"D 65","","",TRUE,"CV","q","q",400,TRUE,1
"490","CVOE updated",9,1,1,68,"U 77","","",FALSE,"CV","p","p",472,TRUE,1
"491","CVOE updated",9,1,1,69,"E 12","","",TRUE,"CV","p","p",462,TRUE,1
"492","CVOE updated",9,1,1,70,"I 60","","",TRUE,"CV","p","p",452,TRUE,1
"493","CVOE updated",9,1,1,71,"J 36","","",FALSE,"CV","q","q",423,TRUE,1
"494","CVOE updated",9,1,1,72,"H 75","","",TRUE,"CV","q","q",492,TRUE,1
"495","CVOE updated",9,1,1,73,"I 50","","",TRUE,"CV","p","p",535,TRUE,1
"496","CVOE updated",9,1,1,74,"E 99","","",FALSE,"CV","p","p",450,TRUE,1
"497","CVOE updated",9,1,1,75,"A 86","","",TRUE,"CV","p","p",437,TRUE,1
"498","CVOE updated",9,1,1,76,"U 48","","",TRUE,"CV","p","p",510,TRUE,1
"499","CVOE updated",9,1,1,77,"E 01","","",FALSE,"CV","p","p",484,TRUE,1
"500","CVOE updated",9,1,1,78,"A 78","","",TRUE,"CV","p","p",444,TRUE,1
"501","CVOE updated",9,1,1,79,"P 60","","",FALSE,"CV","q","q",468,TRUE,1
"502","CVOE updated",9,1,1,80,"E 43","","",FALSE,"CV","p","p",458,TRUE,1
"503","CVOE updated",9,1,1,81,"D 69","","",TRUE,"CV","q","q",413,TRUE,1
"504","CVOE updated",9,1,1,82,"H 11","","",TRUE,"CV","q","q",520,TRUE,1
"505","CVOE updated",9,1,1,83,"P 43","","",TRUE,"CV","q","q",1016,TRUE,1
"506","CVOE updated",9,1,1,84,"O 67","","",FALSE,"CV","p","p",484,TRUE,1
"507","CVOE updated",9,1,1,85,"S 91","","",FALSE,"CV","q","q",476,TRUE,1
"508","CVOE updated",9,1,1,86,"J 68","","",TRUE,"CV","q","q",444,TRUE,1
"509","CVOE updated",9,1,1,87,"S 47","","",FALSE,"CV","q","q",501,TRUE,1
"510","CVOE updated",9,1,1,88,"I 81","","",TRUE,"CV","p","p",499,TRUE,1
"511","CVOE updated",9,1,1,89,"J 39","","",FALSE,"CV","q","q",438,TRUE,1
"512","CVOE updated",9,1,1,90,"A 11","","",TRUE,"CV","p","p",526,TRUE,1
"513","CVOE updated",9,1,1,91,"O 76","","",FALSE,"CV","p","p",398,TRUE,1
"514","CVOE updated",9,1,1,92,"A 62","","",FALSE,"CV","p","p",415,TRUE,1
"515","CVOE updated",9,1,1,93,"O 27","","",TRUE,"CV","p","p",394,TRUE,1
"516","CVOE updated",9,1,1,94,"E 66","","",FALSE,"CV","p","p",466,TRUE,1
"517","CVOE updated",9,1,1,95,"J 62","","",TRUE,"CV","q","q",448,TRUE,1
"518","CVOE updated",9,1,1,96,"H 72","","",TRUE,"CV","q","q",507,TRUE,1
"519","CVOE updated",9,1,1,97,"E 49","","",TRUE,"CV","p","p",417,TRUE,1
"520","CVOE updated",9,1,1,98,"D 52","","",TRUE,"CV","q","q",460,TRUE,1
"521","CVOE updated",9,1,1,99,"H 62","","",TRUE,"CV","q","q",383,TRUE,1
"522","CVOE updated",9,1,1,100,"I 11","","",TRUE,"CV","p","p",372,TRUE,1
"523","CVOE updated",9,1,1,101,"A 98","","",FALSE,"CV","p","p",367,TRUE,1
"524","CVOE updated",9,1,1,102,"H 29","","",FALSE,"CV","q","q",426,TRUE,1
"525","CVOE updated",9,1,1,103,"E 83","","",TRUE,"CV","p","p",488,TRUE,1
"526","CVOE updated",9,1,1,104,"D 43","","",FALSE,"CV","q","q",459,TRUE,1
"527","CVOE updated",9,1,1,105,"P 45","","",TRUE,"CV","q","q",502,TRUE,1
"528","CVOE updated",9,1,1,106,"J 17","","",TRUE,"CV","q","q",420,TRUE,1
"529","CVOE updated",9,1,2,11,"A 24","","",TRUE,"OE","p","p",1538,TRUE,1
"530","CVOE updated",9,1,2,12,"O 83","","",FALSE,"OE","q","q",509,TRUE,1
"531","CVOE updated",9,1,2,13,"H 55","","",TRUE,"OE","q","q",502,TRUE,1
"532","CVOE updated",9,1,2,14,"P 10","","",FALSE,"OE","p","p",708,TRUE,1
"533","CVOE updated",9,1,2,15,"D 30","","",FALSE,"OE","p","p",409,TRUE,1
"534","CVOE updated",9,1,2,16,"U 62","","",TRUE,"OE","p","p",516,TRUE,1
"535","CVOE updated",9,1,2,17,"P 95","","",TRUE,"OE","q","q",421,TRUE,1
"536","CVOE updated",9,1,2,18,"U 06","","",TRUE,"OE","p","p",459,TRUE,1
"537","CVOE updated",9,1,2,19,"E 75","","",FALSE,"OE","q","q",446,TRUE,1
"538","CVOE updated",9,1,2,20,"I 67","","",FALSE,"OE","q","q",710,TRUE,1
"539","CVOE updated",9,1,2,21,"S 13","","",TRUE,"OE","q","q",524,TRUE,1
"540","CVOE updated",9,1,2,22,"P 78","","",FALSE,"OE","p","p",612,TRUE,1
"541","CVOE updated",9,1,2,23,"I 15","","",FALSE,"OE","q","q",503,TRUE,1
"542","CVOE updated",9,1,2,24,"D 27","","",TRUE,"OE","p","q",485,FALSE,0
"543","CVOE updated",9,1,2,25,"O 94","","",TRUE,"OE","p","p",701,TRUE,1
"544","CVOE updated",9,1,2,26,"A 65","","",FALSE,"OE","q","q",555,TRUE,1
"545","CVOE updated",9,1,2,27,"I 42","","",TRUE,"OE","p","p",628,TRUE,1
"546","CVOE updated",9,1,2,28,"E 25","","",FALSE,"OE","q","q",505,TRUE,1
"547","CVOE updated",9,1,2,29,"H 49","","",TRUE,"OE","q","q",687,TRUE,1
"548","CVOE updated",9,1,2,30,"S 18","","",FALSE,"OE","p","p",514,TRUE,1
"549","CVOE updated",9,1,2,31,"H 51","","",TRUE,"OE","q","q",563,TRUE,1
"550","CVOE updated",9,1,2,32,"U 14","","",TRUE,"OE","p","p",555,TRUE,1
"551","CVOE updated",9,1,2,33,"E 02","","",TRUE,"OE","p","p",707,TRUE,1
"552","CVOE updated",9,1,2,34,"J 26","","",FALSE,"OE","p","p",409,TRUE,1
"553","CVOE updated",9,1,2,35,"D 24","","",FALSE,"OE","p","p",380,TRUE,1
"554","CVOE updated",9,1,2,36,"O 50","","",TRUE,"OE","p","p",538,TRUE,1
"555","CVOE updated",9,1,2,37,"U 16","","",TRUE,"OE","p","p",565,TRUE,1
"556","CVOE updated",9,1,2,38,"O 15","","",FALSE,"OE","q","q",485,TRUE,1
"557","CVOE updated",9,1,2,39,"D 32","","",FALSE,"OE","p","p",726,TRUE,1
"558","CVOE updated",9,1,2,40,"S 67","","",TRUE,"OE","q","q",470,TRUE,1
"559","CVOE updated",9,1,2,41,"J 74","","",FALSE,"OE","p","p",524,TRUE,1
"560","CVOE updated",9,1,2,42,"D 92","","",FALSE,"OE","p","p",500,TRUE,1
"561","CVOE updated",9,1,2,43,"A 65","","",FALSE,"OE","q","q",546,TRUE,1
"562","CVOE updated",9,1,2,44,"I 87","","",FALSE,"OE","q","q",416,TRUE,1
"563","CVOE updated",9,1,2,45,"H 61","","",TRUE,"OE","q","q",523,TRUE,1
"564","CVOE updated",9,1,2,46,"E 59","","",FALSE,"OE","q","q",483,TRUE,1
"565","CVOE updated",9,1,2,47,"I 33","","",FALSE,"OE","q","q",548,TRUE,1
